BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
778561,22, VERIFIED, FIXED,7,6,6,,,
889562,42, VERIFIED, FIXED,21,8,10,,,
729951,429, VERIFIED, FIXED,21,9,7,,,
860326,34, VERIFIED, FIXED,19,6,5,,,
723994,58, VERIFIED, FIXED,6,5,8,,,
758257,13, VERIFIED, FIXED,21,7,9,,,
702216,3, VERIFIED, FIXED,9,5,9,,,
826644,69, VERIFIED, FIXED,10,8,6,,,
749582,18, VERIFIED, FIXED,10,5,12,,,
800044,1, VERIFIED, FIXED,5,4,4,,,
713600,35, VERIFIED, FIXED,6,4,3,,,
740335,236, VERIFIED, FIXED,4,3,9,,,
895702,10, ASSIGNED, (null),2,1,2,,,
732104,25, VERIFIED, FIXED,28,10,10,,,
867193,62, VERIFIED, FIXED,18,8,14,,,
760169,43, VERIFIED, FIXED,20,7,11,,,
833546,50, VERIFIED, FIXED,6,5,5,,,
750846,19, VERIFIED, FIXED,31,8,6,,,
803078,40, VERIFIED, FIXED,12,5,6,,,
714762,27, VERIFIED, FIXED,10,5,3,,,
742771,12, VERIFIED, FIXED,20,7,9,,,
785153,48, VERIFIED, FIXED,0,1,2,,,
785485,25, VERIFIED, FIXED,10,5,4,,,
904075,2, VERIFIED, FIXED,8,5,4,,,
734504,174, VERIFIED, FIXED,6,6,4,,,
770492,133, VERIFIED, FIXED,12,7,10,,,
707132,93, VERIFIED, FIXED,3,2,1,,,
874036,68, VERIFIED, FIXED,33,9,9,,,
761721,27, VERIFIED, FIXED,20,7,7,,,
839771,33, VERIFIED, FIXED,11,8,6,,,
811738,35, VERIFIED, FIXED,9,7,6,,,
745225,111, VERIFIED, FIXED,16,6,5,,,
786856,5, VERIFIED, FIXED,10,4,5,,,
735833,21, VERIFIED, FIXED,2,1,2,,,
772940,113, VERIFIED, FIXED,28,8,8,,,
707996,65, VERIFIED, FIXED,3,3,4,,,
879350,5, VERIFIED, FIXED,7,3,4,,,
727730,5, VERIFIED, FIXED,5,4,4,,,
763420,8, VERIFIED, FIXED,15,9,10,,,
845511,15, VERIFIED, FIXED,13,5,9,,,
754147,159, VERIFIED, FIXED,3,3,2,,,
817739,100, VERIFIED, FIXED,9,6,7,,,
746816,7, VERIFIED, FIXED,5,5,4,,,
791051,7, VERIFIED, FIXED,7,3,4,,,
737073,23, VERIFIED, FIXED,8,5,11,,,
885951,18, VERIFIED, FIXED,10,4,3,,,
728802,2, VERIFIED, FIXED,2,2,2,,,
765079,312, VERIFIED, FIXED,15,7,13,,,
704950,6, VERIFIED, FIXED,17,5,4,,,
755771,8, VERIFIED, FIXED,18,8,8,,,
823325,84, VERIFIED, FIXED,25,10,8,,,
748048,13, VERIFIED, FIXED,25,7,13,,,
795053,12, VERIFIED, FIXED,30,10,10,,,
712766,6, VERIFIED, FIXED,7,4,2,,,
739215,29, VERIFIED, FIXED,14,5,10,,,
778625,211, VERIFIED, FIXED,5,5,6,,,
709346,2, VERIFIED, FIXED,3,3,2,,,
889722,0, ASSIGNED, (null),0,1,0,,,
766935,304, VERIFIED, FIXED,4,4,5,,,
860581,127, VERIFIED, FIXED,41,11,19,,,
758338,398, ASSIGNED, (null),9,4,12,,,
718846,8, VERIFIED, FIXED,8,5,4,,,
699142,12, VERIFIED, FIXED,3,4,4,,,
800071,195, VERIFIED, FIXED,54,17,16,,,
741128,8, VERIFIED, FIXED,14,5,5,,,
781831,39, VERIFIED, FIXED,14,7,8,,,
710240,62, VERIFIED, FIXED,3,2,2,,,
896117,9, VERIFIED, FIXED,13,6,6,,,
732284,3, VERIFIED, FIXED,5,4,3,,,
769001,27, VERIFIED, FIXED,8,3,3,,,
868052,31, VERIFIED, FIXED,18,7,7,,,
725512,19, VERIFIED, FIXED,16,7,6,,,
760187,54, VERIFIED, FIXED,7,4,4,,,
702962,0, VERIFIED, FIXED,4,2,1,,,
833942,62, VERIFIED, FIXED,5,4,3,,,
803643,5, VERIFIED, FIXED,3,2,2,,,
743223,11, VERIFIED, FIXED,7,3,8,,,
710751,0, VERIFIED, FIXED,4,4,2,,,
770597,21, VERIFIED, FIXED,11,6,8,,,
874401,36, VERIFIED, FIXED,25,7,8,,,
762043,102, VERIFIED, FIXED,6,6,9,,,
839887,66, VERIFIED, FIXED,9,6,7,,,
721100,21, VERIFIED, FIXED,17,11,10,,,
811763,2, VERIFIED, FIXED,28,8,11,,,
786982,104, VERIFIED, FIXED,26,15,13,,,
735838,27, VERIFIED, FIXED,9,5,7,,,
773085,55, VERIFIED, FIXED,12,6,3,,,
879651,55, VERIFIED, FIXED,27,12,14,,,
763570,30, VERIFIED, FIXED,34,9,13,,,
704306,85, VERIFIED, FIXED,3,2,3,,,
846448,69, VERIFIED, FIXED,4,3,3,,,
754224,14, VERIFIED, FIXED,17,8,10,,,
817749,57, VERIFIED, FIXED,11,5,5,,,
746860,33, VERIFIED, FIXED,19,9,9,,,
697562,0, VERIFIED, FIXED,3,3,2,,,
791339,9, VERIFIED, FIXED,3,3,2,,,
712296,21, VERIFIED, FIXED,8,6,3,,,
737407,13, REOPENED, (null),7,6,6,,,
454880,1707, VERIFIED, FIXED,114,21,25,,,
775211,12, VERIFIED, FIXED,13,7,6,,,
728803,2, VERIFIED, FIXED,1,1,2,,,
854457,52, VERIFIED, FIXED,7,5,7,,,
722752,6, VERIFIED, FIXED,11,8,8,,,
756003,32, VERIFIED, FIXED,14,5,6,,,
824142,23, VERIFIED, FIXED,4,3,2,,,
748096,36, VERIFIED, FIXED,4,4,6,,,
698131,5, VERIFIED, FIXED,7,4,2,,,
795833,106, VERIFIED, FIXED,30,13,18,,,
712787,74, VERIFIED, FIXED,4,3,2,,,
739350,62, VERIFIED, FIXED,13,6,9,,,
778633,211, VERIFIED, FIXED,2,3,2,,,
889858,41, VERIFIED, FIXED,8,6,7,,,
862377,92, VERIFIED, FIXED,60,11,12,,,
758361,53, VERIFIED, FIXED,44,10,10,,,
827208,84, VERIFIED, FIXED,19,8,9,,,
749853,32, VERIFIED, FIXED,24,6,6,,,
800332,5, VERIFIED, FIXED,10,6,5,,,
741130,176, VERIFIED, FIXED,38,13,19,,,
781844,39, VERIFIED, FIXED,8,6,5,,,
896170,26, REOPENED, (null),4,3,8,,,
732364,80, VERIFIED, FIXED,19,7,8,,,
769110,1, VERIFIED, FIXED,10,6,7,,,
868681,9, VERIFIED, FIXED,6,4,3,,,
834033,195, ASSIGNED, (null),57,14,18,,,
803687,7, VERIFIED, FIXED,19,5,6,,,
743227,39, VERIFIED, FIXED,7,4,10,,,
743279,48, VERIFIED, FIXED,16,7,7,,,
785652,139, VERIFIED, FIXED,19,8,13,,,
710783,0, VERIFIED, FIXED,7,4,4,,,
906221,0, ASSIGNED, (null),1,1,1,,,
770886,21, VERIFIED, FIXED,10,6,11,,,
707326,15, VERIFIED, FIXED,7,4,3,,,
726875,2, VERIFIED, FIXED,4,3,3,,,
762046,286, VERIFIED, FIXED,29,11,15,,,
703759,90, VERIFIED, FIXED,6,6,7,,,
840144,121, ASSIGNED, (null),18,4,5,,,
752514,162, VERIFIED, FIXED,27,8,16,,,
812781,2, VERIFIED, FIXED,5,5,6,,,
745315,94, REOPENED, (null),49,8,14,,,
787065,67, VERIFIED, FIXED,8,6,11,,,
773250,272, VERIFIED, FIXED,12,5,4,,,
763726,43, VERIFIED, FIXED,8,4,4,,,
704307,9, VERIFIED, FIXED,6,6,4,,,
846832,26, VERIFIED, FIXED,3,3,7,,,
754233,13, VERIFIED, FIXED,20,10,11,,,
817775,150, VERIFIED, FIXED,18,10,14,,,
791662,7, VERIFIED, FIXED,17,7,8,,,
712300,20, VERIFIED, FIXED,16,6,9,,,
478938,1490, REOPENED, (null),9,7,12,,,
775272,90, VERIFIED, FIXED,11,8,9,,,
886576,36, VERIFIED, FIXED,29,10,12,,,
765155,307, VERIFIED, FIXED,24,8,13,,,
704978,137, VERIFIED, FIXED,10,5,6,,,
854850,37, REOPENED, (null),6,6,5,,,
824469,55, VERIFIED, FIXED,7,5,6,,,
698220,15, VERIFIED, FIXED,9,6,6,,,
795911,7, VERIFIED, FIXED,5,4,3,,,
739364,120, VERIFIED, FIXED,21,8,17,,,
778635,39, VERIFIED, FIXED,7,5,4,,,
709514,2, VERIFIED, FIXED,2,2,2,,,
890726,5, VERIFIED, FIXED,12,5,5,,,
766966,266, VERIFIED, FIXED,6,5,4,,,
863095,55, VERIFIED, FIXED,6,2,2,,,
724272,11, VERIFIED, FIXED,5,4,5,,,
827370,100, VERIFIED, FIXED,21,8,8,,,
800480,91, VERIFIED, FIXED,11,5,9,,,
741132,13, VERIFIED, FIXED,5,4,4,,,
695595,2, VERIFIED, FIXED,5,4,2,,,
781883,31, VERIFIED, FIXED,23,8,6,,,
896576,14, ASSIGNED, (null),22,2,2,,,
732563,74, VERIFIED, FIXED,5,4,3,,,
769145,155, VERIFIED, FIXED,88,21,25,,,
760223,54, VERIFIED, FIXED,9,6,7,,,
834332,32, VERIFIED, FIXED,2,3,6,,,
743415,46, VERIFIED, FIXED,11,6,5,,,
696550,4, VERIFIED, FIXED,5,4,2,,,
785731,17, VERIFIED, FIXED,15,7,6,,,
770912,180, VERIFIED, FIXED,6,4,4,,,
876060,62, VERIFIED, FIXED,14,8,7,,,
762068,86, VERIFIED, FIXED,9,4,4,,,
703765,3, VERIFIED, FIXED,2,2,2,,,
840593,52, VERIFIED, FIXED,38,10,15,,,
721214,230, VERIFIED, FIXED,7,5,3,,,
752688,22, VERIFIED, FIXED,24,9,10,,,
813057,10, VERIFIED, FIXED,15,5,9,,,
745384,195, REOPENED, (null),28,9,9,,,
787318,67, VERIFIED, FIXED,22,8,11,,,
735874,120, VERIFIED, FIXED,7,4,3,,,
773427,53, VERIFIED, FIXED,15,6,5,,,
727817,76, VERIFIED, FIXED,14,7,12,,,
763851,28, VERIFIED, FIXED,7,4,4,,,
847435,77, ASSIGNED, (null),20,6,10,,,
754276,3, VERIFIED, FIXED,12,4,9,,,
792060,20, VERIFIED, FIXED,14,6,5,,,
737577,36, VERIFIED, FIXED,12,9,10,,,
708751,11, VERIFIED, FIXED,3,4,4,,,
886916,42, VERIFIED, FIXED,13,3,5,,,
855240,54, VERIFIED, FIXED,17,7,14,,,
723084,4, VERIFIED, FIXED,8,6,5,,,
756433,152, VERIFIED, FIXED,6,4,7,,,
824483,53, VERIFIED, FIXED,21,7,15,,,
717902,12, VERIFIED, FIXED,10,6,10,,,
748498,28, VERIFIED, FIXED,9,5,6,,,
698223,2, VERIFIED, FIXED,13,5,4,,,
795932,7, VERIFIED, FIXED,4,3,7,,,
739393,321, VERIFIED, FIXED,6,4,6,,,
778811,70, VERIFIED, FIXED,17,8,8,,,
891118,14, VERIFIED, FIXED,19,7,13,,,
730358,4, VERIFIED, FIXED,6,5,5,,,
767073,34, VERIFIED, FIXED,4,3,4,,,
705850,1, VERIFIED, FIXED,7,3,2,,,
863242,24, VERIFIED, FIXED,25,6,6,,,
724348,23, VERIFIED, FIXED,12,7,8,,,
759041,203, VERIFIED, FIXED,107,11,12,,,
828509,4, VERIFIED, FIXED,10,6,3,,,
750130,45, VERIFIED, FIXED,15,9,11,,,
801412,304, VERIFIED, FIXED,25,12,15,,,
741134,13, VERIFIED, FIXED,8,6,5,,,
781900,23, VERIFIED, FIXED,13,8,7,,,
732572,83, VERIFIED, FIXED,33,7,15,,,
769237,27, VERIFIED, FIXED,22,7,10,,,
869022,1, VERIFIED, FIXED,6,3,3,,,
760229,110, VERIFIED, FIXED,21,7,8,,,
834337,62, VERIFIED, FIXED,32,8,13,,,
751405,0, REOPENED, (null),3,3,4,,,
806927,106, VERIFIED, FIXED,7,6,9,,,
743627,42, VERIFIED, FIXED,8,6,10,,,
785758,31, VERIFIED, FIXED,8,5,4,,,
734893,90, VERIFIED, FIXED,15,8,7,,,
770928,91, VERIFIED, FIXED,24,8,10,,,
876235,0, REOPENED, (null),2,3,2,,,
727146,33, VERIFIED, FIXED,11,5,8,,,
762155,162, VERIFIED, FIXED,8,5,4,,,
703803,83, VERIFIED, FIXED,15,7,7,,,
842015,26, VERIFIED, FIXED,15,10,13,,,
721220,39, VERIFIED, FIXED,12,7,3,,,
752709,29, VERIFIED, FIXED,59,9,11,,,
745809,42, VERIFIED, FIXED,5,5,16,,,
787335,105, VERIFIED, FIXED,4,3,7,,,
735912,41, VERIFIED, FIXED,26,7,9,,,
773431,76, VERIFIED, FIXED,12,5,6,,,
880513,41, VERIFIED, FIXED,19,7,6,,,
727837,7, VERIFIED, FIXED,2,3,8,,,
747023,40, VERIFIED, FIXED,8,5,5,,,
792077,293, VERIFIED, FIXED,32,7,23,,,
737692,72, VERIFIED, FIXED,7,4,4,,,
619521,803, ASSIGNED, (null),75,14,23,,,
776064,80, VERIFIED, FIXED,14,6,5,,,
765270,26, VERIFIED, FIXED,9,5,3,,,
856252,5, VERIFIED, FIXED,11,6,7,,,
756535,5, REOPENED, (null),14,6,9,,,
824737,57, VERIFIED, FIXED,10,6,6,,,
748509,73, VERIFIED, FIXED,14,9,7,,,
698311,1, VERIFIED, FIXED,5,4,2,,,
796886,49, VERIFIED, FIXED,16,8,10,,,
739407,120, VERIFIED, FIXED,21,7,18,,,
695307,84, VERIFIED, FIXED,15,3,4,,,
779013,9, ASSIGNED, (null),23,5,12,,,
709805,35, VERIFIED, FIXED,6,4,3,,,
891644,25, ASSIGNED, (null),5,2,2,,,
767121,94, VERIFIED, FIXED,15,10,10,,,
759120,15, VERIFIED, FIXED,11,5,9,,,
828853,98, VERIFIED, FIXED,7,5,9,,,
699312,0, VERIFIED, FIXED,5,3,3,,,
801477,17, VERIFIED, FIXED,10,6,5,,,
741247,162, VERIFIED, FIXED,50,16,20,,,
782642,20, VERIFIED, FIXED,6,3,2,,,
710302,0, VERIFIED, FIXED,9,5,6,,,
897764,0, ASSIGNED, (null),3,3,2,,,
732756,89, VERIFIED, FIXED,25,9,11,,,
769247,65, VERIFIED, FIXED,6,4,6,,,
760234,252, VERIFIED, FIXED,8,4,2,,,
834399,48, VERIFIED, FIXED,20,6,7,,,
751488,6, VERIFIED, FIXED,8,4,10,,,
806929,106, VERIFIED, FIXED,13,8,14,,,
714975,6, VERIFIED, FIXED,12,6,3,,,
743633,5, VERIFIED, FIXED,7,4,5,,,
785885,30, VERIFIED, FIXED,12,7,6,,,
710843,77, VERIFIED, FIXED,6,5,3,,,
770956,96, VERIFIED, FIXED,3,3,2,,,
707483,5, VERIFIED, FIXED,9,4,3,,,
877140,6, VERIFIED, FIXED,8,3,3,,,
762309,48, VERIFIED, FIXED,16,4,7,,,
703920,82, VERIFIED, FIXED,4,2,3,,,
842714,22, VERIFIED, FIXED,4,4,3,,,
752713,44, VERIFIED, FIXED,7,4,5,,,
813946,15, VERIFIED, FIXED,11,5,8,,,
746016,56, VERIFIED, FIXED,31,7,8,,,
736008,49, VERIFIED, FIXED,22,8,15,,,
773641,53, VERIFIED, FIXED,21,7,9,,,
880650,24, VERIFIED, FIXED,17,9,10,,,
728005,5, VERIFIED, FIXED,5,5,3,,,
704516,86, VERIFIED, FIXED,3,3,1,,,
847789,71, VERIFIED, FIXED,20,7,7,,,
754335,68, VERIFIED, FIXED,46,7,11,,,
747109,31, VERIFIED, FIXED,4,4,4,,,
712414,21, VERIFIED, FIXED,10,6,4,,,
737782,4, VERIFIED, FIXED,10,6,10,,,
776391,64, VERIFIED, FIXED,9,7,9,,,
887069,12, VERIFIED, FIXED,5,4,2,,,
728978,21, VERIFIED, FIXED,3,3,4,,,
856497,86, VERIFIED, FIXED,37,11,10,,,
756701,6, VERIFIED, FIXED,28,10,13,,,
824994,49, VERIFIED, FIXED,6,4,2,,,
748531,42, VERIFIED, FIXED,28,9,10,,,
698332,3, VERIFIED, FIXED,6,3,3,,,
797036,20, VERIFIED, FIXED,26,12,12,,,
739412,331, VERIFIED, FIXED,15,7,15,,,
695392,50, VERIFIED, FIXED,4,4,4,,,
779096,100, VERIFIED, FIXED,65,12,11,,,
892113,36, VERIFIED, FIXED,94,7,7,,,
730996,3, VERIFIED, FIXED,7,5,4,,,
767429,0, VERIFIED, WONTFIX,2,2,2,,,
828963,98, VERIFIED, FIXED,15,4,10,,,
750243,86, VERIFIED, FIXED,9,4,3,,,
699322,0, VERIFIED, FIXED,6,3,2,,,
801646,121, VERIFIED, FIXED,11,6,11,,,
741275,50, VERIFIED, FIXED,8,5,6,,,
897822,0, ASSIGNED, (null),2,2,2,,,
706658,0, VERIFIED, FIXED,4,3,3,,,
725914,206, VERIFIED, FIXED,27,10,13,,,
834407,48, VERIFIED, FIXED,3,3,5,,,
806937,106, VERIFIED, FIXED,29,9,12,,,
715011,6, VERIFIED, FIXED,14,7,7,,,
743646,4, VERIFIED, FIXED,13,5,7,,,
696850,0, VERIFIED, FIXED,4,3,1,,,
785994,41, VERIFIED, FIXED,33,10,9,,,
735180,30, VERIFIED, FIXED,5,3,8,,,
770971,57, VERIFIED, FIXED,6,4,5,,,
727294,8, VERIFIED, FIXED,7,4,5,,,
703922,3, VERIFIED, FIXED,5,3,3,,,
842911,49, VERIFIED, FIXED,25,9,8,,,
752939,6, VERIFIED, FIXED,9,6,7,,,
814148,81, VERIFIED, FIXED,12,6,5,,,
746079,150, VERIFIED, WONTFIX,3,4,9,,,
697180,0, VERIFIED, FIXED,8,4,2,,,
788379,8, VERIFIED, FIXED,9,5,4,,,
774156,15, VERIFIED, FIXED,5,3,3,,,
881251,42, VERIFIED, FIXED,16,7,6,,,
764144,26, VERIFIED, FIXED,8,5,5,,,
704579,43, VERIFIED, FIXED,6,4,6,,,
847849,63, VERIFIED, FIXED,14,6,5,,,
722050,55, VERIFIED, FIXED,12,5,7,,,
754415,158, VERIFIED, FIXED,4,3,4,,,
818494,28, VERIFIED, FIXED,18,9,13,,,
716842,21, VERIFIED, FIXED,10,4,2,,,
747388,79, VERIFIED, FIXED,26,7,13,,,
737896,67, VERIFIED, FIXED,15,7,7,,,
688082,92, VERIFIED, FIXED,26,9,11,,,
776740,190, VERIFIED, FIXED,2,2,2,,,
887097,49, VERIFIED, FIXED,8,5,4,,,
765805,23, VERIFIED, FIXED,20,5,4,,,
856572,35, VERIFIED, FIXED,17,8,10,,,
723200,258, VERIFIED, FIXED,8,6,4,,,
756908,7, VERIFIED, FIXED,10,6,6,,,
825821,58, VERIFIED, FIXED,15,10,9,,,
748583,148, VERIFIED, FIXED,10,5,4,,,
797339,35, ASSIGNED, (null),14,4,3,,,
739446,57, VERIFIED, FIXED,9,4,7,,,
695405,138, VERIFIED, FIXED,4,5,4,,,
779321,260, VERIFIED, FIXED,7,7,7,,,
892246,19, VERIFIED, FIXED,14,7,8,,,
767738,68, VERIFIED, FIXED,14,6,4,,,
864115,4, VERIFIED, FIXED,16,4,5,,,
759393,140, VERIFIED, FIXED,10,5,5,,,
828990,77, VERIFIED, FIXED,15,8,5,,,
750349,91, VERIFIED, FIXED,16,6,5,,,
801675,0, VERIFIED, FIXED,7,4,4,,,
714081,14, VERIFIED, FIXED,5,3,7,,,
741319,23, VERIFIED, FIXED,18,6,13,,,
783092,190, VERIFIED, FIXED,39,12,16,,,
898219,0, ASSIGNED, (null),5,3,2,,,
769388,26, VERIFIED, FIXED,8,3,5,,,
869413,16, VERIFIED, FIXED,12,8,6,,,
725930,25, VERIFIED, FIXED,4,3,3,,,
834681,47, VERIFIED, FIXED,27,9,12,,,
835022,55, VERIFIED, FIXED,18,9,7,,,
751678,82, VERIFIED, FIXED,9,4,3,,,
806938,115, VERIFIED, FIXED,2,3,8,,,
743751,11, REOPENED, (null),9,3,11,,,
786013,85, VERIFIED, FIXED,10,5,8,,,
710905,82, VERIFIED, FIXED,8,6,5,,,
735209,84, VERIFIED, FIXED,6,5,3,,,
771099,20, VERIFIED, FIXED,16,6,11,,,
707575,4, VERIFIED, FIXED,2,2,2,,,
877735,4, VERIFIED, FIXED,4,3,2,,,
727300,20, VERIFIED, FIXED,4,3,3,,,
762722,15, VERIFIED, FIXED,11,5,8,,,
703923,8, VERIFIED, FIXED,4,3,3,,,
843418,1, VERIFIED, FIXED,3,3,2,,,
721354,29, VERIFIED, FIXED,22,6,6,,,
753104,0, REOPENED, (null),5,2,2,,,
700952,308, VERIFIED, WONTFIX,7,4,5,,,
814165,186, VERIFIED, FIXED,14,7,11,,,
788609,6, VERIFIED, FIXED,3,3,2,,,
881378,0, ASSIGNED, (null),2,2,1,,,
764290,96, VERIFIED, WONTFIX,12,6,7,,,
847898,90, VERIFIED, FIXED,14,6,9,,,
754565,282, VERIFIED, FIXED,6,4,4,,,
819554,116, VERIFIED, FIXED,10,6,3,,,
747419,101, VERIFIED, FIXED,18,6,8,,,
697747,112, VERIFIED, FIXED,16,4,3,,,
793150,73, VERIFIED, FIXED,13,7,13,,,
737906,6, VERIFIED, FIXED,8,6,5,,,
694637,10, VERIFIED, FIXED,5,4,3,,,
887115,41, VERIFIED, FIXED,20,6,4,,,
765871,14, VERIFIED, FIXED,12,4,8,,,
857120,62, REOPENED, (null),21,9,15,,,
757362,47, VERIFIED, FIXED,29,17,16,,,
825987,33, VERIFIED, FIXED,32,10,10,,,
718257,52, VERIFIED, FIXED,6,5,4,,,
748585,5, VERIFIED, FIXED,13,8,7,,,
797615,315, REOPENED, (null),854,7,6,,,
739542,395, VERIFIED, FIXED,21,13,17,,,
695434,37, VERIFIED, FIXED,12,5,4,,,
779322,76, VERIFIED, FIXED,8,6,7,,,
892267,21, VERIFIED, FIXED,10,7,10,,,
767797,31, VERIFIED, FIXED,8,3,3,,,
706160,8, VERIFIED, FIXED,4,3,2,,,
865005,35, VERIFIED, FIXED,29,9,9,,,
724793,0, VERIFIED, WONTFIX,2,2,1,,,
759678,49, VERIFIED, FIXED,19,11,11,,,
829198,26, VERIFIED, FIXED,10,5,2,,,
750683,148, VERIFIED, FIXED,6,3,4,,,
801739,199, ASSIGNED, (null),11,5,5,,,
783166,4, VERIFIED, FIXED,6,3,2,,,
898613,10, ASSIGNED, (null),4,3,2,,,
769438,215, VERIFIED, FIXED,11,6,3,,,
760458,55, VERIFIED, FIXED,13,6,6,,,
753534,1, VERIFIED, FIXED,13,6,7,,,
733754,273, VERIFIED, FIXED,12,10,12,,,
772345,77, VERIFIED, FIXED,6,5,3,,,
753574,274, ASSIGNED, (null),10,4,3,,,
822655,15, VERIFIED, FIXED,7,4,9,,,
877248,54, VERIFIED, FIXED,27,9,10,,,
701771,2, VERIFIED, FIXED,6,5,2,,,
744816,6, VERIFIED, FIXED,18,6,10,,,
728371,74, VERIFIED, FIXED,13,8,11,,,
769527,90, VERIFIED, FIXED,41,9,13,,,
712627,16, VERIFIED, FIXED,13,7,10,,,
725167,115, VERIFIED, FIXED,24,12,10,,,
701703,59, VERIFIED, FIXED,4,5,5,,,
700559,104, VERIFIED, FIXED,12,5,6,,,
723899,4, VERIFIED, FIXED,12,8,10,,,
697469,116, VERIFIED, FIXED,5,4,5,,,
696386,80, VERIFIED, FIXED,22,8,12,,,
724215,54, VERIFIED, FIXED,19,7,5,,,
725540,22, VERIFIED, FIXED,11,6,5,,,
728849,7, VERIFIED, FIXED,5,3,2,,,
758648,61, VERIFIED, FIXED,5,3,3,,,
727264,14, VERIFIED, FIXED,8,6,9,,,
792702,62, VERIFIED, FIXED,15,6,5,,,
793136,17, VERIFIED, FIXED,24,9,10,,,
696141,565, ASSIGNED, (null),33,14,21,,,
732901,87, VERIFIED, FIXED,36,9,7,,,
706684,91, VERIFIED, FIXED,31,12,10,,,
728240,18, VERIFIED, FIXED,24,8,6,,,
719493,41, VERIFIED, FIXED,16,8,11,,,
697095,76, VERIFIED, FIXED,2,2,3,,,
708683,130, VERIFIED, FIXED,22,8,11,,,
705481,81, VERIFIED, FIXED,13,9,9,,,
701292,60, VERIFIED, FIXED,10,4,4,,,
721820,11, VERIFIED, FIXED,7,3,6,,,
702983,54, VERIFIED, FIXED,11,7,10,,,
717904,108, VERIFIED, FIXED,33,11,17,,,
711136,47, VERIFIED, FIXED,11,6,6,,,
774479,346, VERIFIED, FIXED,70,19,26,,,
708464,139, VERIFIED, FIXED,13,7,9,,,
728224,90, VERIFIED, FIXED,33,11,11,,,
701406,60, VERIFIED, FIXED,2,3,3,,,
697773,73, VERIFIED, FIXED,33,13,15,,,
694672,87, VERIFIED, FIXED,11,5,6,,,
709888,39, VERIFIED, FIXED,12,10,10,,,
759747,29, VERIFIED, FIXED,15,9,9,,,
702643,92, VERIFIED, FIXED,7,3,2,,,
714213,174, ASSIGNED, (null),6,5,7,,,
899463,0, ASSIGNED, (null),6,3,3,,,
700520,62, VERIFIED, FIXED,2,2,2,,,
711156,47, VERIFIED, FIXED,20,10,10,,,
721632,94, VERIFIED, FIXED,11,7,16,,,
711746,171, VERIFIED, FIXED,11,7,10,,,
704682,496, VERIFIED, FIXED,65,13,21,,,
694901,214, VERIFIED, FIXED,20,8,10,,,
698594,183, VERIFIED, FIXED,4,5,8,,,
695446,83, VERIFIED, FIXED,5,4,6,,,
706198,310, VERIFIED, FIXED,45,12,12,,,
702653,110, VERIFIED, FIXED,20,9,19,,,
719447,381, ASSIGNED, (null),10,6,16,,,
769749,9, VERIFIED, FIXED,3,3,2,,,
727421,119, VERIFIED, FIXED,20,10,16,,,
722325,224, VERIFIED, FIXED,29,12,16,,,
701594,98, VERIFIED, FIXED,44,10,15,,,
723550,28, VERIFIED, FIXED,13,6,5,,,
698598,70, VERIFIED, FIXED,32,8,7,,,
709924,28, VERIFIED, FIXED,17,6,5,,,
696315,80, VERIFIED, FIXED,22,8,9,,,
710392,37, VERIFIED, FIXED,16,9,9,,,
900148,4, REOPENED, (null),13,3,3,,,
715644,144, VERIFIED, FIXED,23,5,9,,,
695155,84, VERIFIED, FIXED,2,3,6,,,
729604,245, REOPENED, (null),24,4,7,,,
740291,34, VERIFIED, FIXED,4,5,6,,,
695457,83, VERIFIED, FIXED,4,4,2,,,
696319,80, VERIFIED, FIXED,14,7,10,,,
706876,39, VERIFIED, FIXED,22,7,12,,,
726467,28, VERIFIED, FIXED,13,8,13,,,
701023,61, VERIFIED, FIXED,4,4,3,,,
704738,47, VERIFIED, FIXED,19,6,9,,,
701706,59, VERIFIED, FIXED,11,6,12,,,
705446,184, VERIFIED, FIXED,30,13,18,,,
695458,83, VERIFIED, FIXED,9,4,6,,,
719494,42, VERIFIED, FIXED,22,9,13,,,
696330,81, VERIFIED, FIXED,13,10,14,,,
706889,130, VERIFIED, FIXED,25,11,14,,,
700654,62, VERIFIED, FIXED,10,3,4,,,
728614,100, VERIFIED, FIXED,46,9,13,,,
709078,54, VERIFIED, FIXED,24,11,8,,,
718615,42, VERIFIED, FIXED,15,8,10,,,
732016,60, VERIFIED, FIXED,69,17,20,,,
725428,50, VERIFIED, FIXED,28,10,12,,,
696379,80, VERIFIED, FIXED,3,4,6,,,
853986,117, VERIFIED, FIXED,49,15,21,,,
701730,115, VERIFIED, FIXED,4,4,4,,,
695461,83, VERIFIED, FIXED,22,9,11,,,
710578,26, VERIFIED, FIXED,5,4,4,,,
726817,27, VERIFIED, FIXED,24,8,10,,,
701285,60, VERIFIED, FIXED,5,4,4,,,
712761,28, VERIFIED, FIXED,35,17,23,,,
695176,84, VERIFIED, FIXED,1,2,5,,,
695463,301, VERIFIED, FIXED,13,9,27,,,
702952,54, VERIFIED, FIXED,5,3,4,,,
696462,129, VERIFIED, FIXED,9,5,7,,,
726827,28, VERIFIED, FIXED,8,6,11,,,
715262,33, VERIFIED, FIXED,16,9,7,,,
711232,39, VERIFIED, FIXED,12,7,7,,,
717778,103, VERIFIED, FIXED,5,5,6,,,
695177,84, VERIFIED, FIXED,6,5,7,,,
