BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberWatches, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
MDL-9689,17, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9455,30, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9433,0, Closed, Cannot Reproduce,8,3,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9310,0, Closed, Fixed,6,3,1,Open > InProgress > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-9162,0, Closed, Cannot Reproduce,3,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-9133,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8960,72, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8959,27, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8901,0, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8871,12, Closed, Cannot Reproduce,1,1,2,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8471,33, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8241,23, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-8231,61, Closed, Cannot Reproduce,3,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-8043,361, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7771,100, Closed, Cannot Reproduce,4,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7560,270, Closed, Cannot Reproduce,5,1,0,Open > InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-7476,122, Closed, Cannot Reproduce,5,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7395,132, Closed, Cannot Reproduce,5,2,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7213,111, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-7210,0, Closed, Cannot Reproduce,5,3,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-7044,6, Closed, Cannot Reproduce,2,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-6636,1, Closed, Fixed,4,2,0,Open > Resolved > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-6618,18, Closed, Cannot Reproduce,5,4,1,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-6593,4, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6589,4, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6580,5, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6567,7, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6552,7, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6547,5, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-6546,0, Closed, Cannot Reproduce,3,3,1,Open > Resolved > Reopened > Resolved > Closed, --- > Fixed > CannotReproduce, , 
MDL-6499,463, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-6302,49, Closed, Cannot Reproduce,3,2,0,InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-6300,0, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-6287,6, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-6224,196, Closed, Fixed,9,3,5,InProgress > Closed > Reopened > Resolved > Closed, --- > CannotReproduce > Fixed, , 
MDL-6208,2013, Closed, Won't Fix,2,1,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-6175,28, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-6174,28, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-6112,40, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-6110,0, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-6105,2033, Closed, Won't Fix,3,2,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-6104,150, Closed, Cannot Reproduce,2,2,0,InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-6079,535, Closed, Cannot Reproduce,2,2,0,InProgress > Closed, -- > CannotReproduce, InProgress (---) > Closed (CannotReproduce) , 
MDL-6059,18, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-6046,47, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-6032,991, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-6026,819, Closed, Cannot Reproduce,4,4,0,, ---, , 
MDL-6015,2084, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-6005,51, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5992,53, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5950,0, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5947,56, Closed, Cannot Reproduce,3,2,0,, ---, , 
MDL-5935,58, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5934,58, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5926,58, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5913,60, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5910,2095, Closed, Cannot Reproduce,3,3,1,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5908,459, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5904,62, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5867,557, Closed, Cannot Reproduce,2,2,0,InProgress > Closed, -- > CannotReproduce, InProgress (---) > Closed (CannotReproduce) , 
MDL-5852,97, Closed, Cannot Reproduce,2,1,0,InProgress > Closed, -- > CannotReproduce, InProgress (---) > Closed (CannotReproduce) , 
MDL-5849,135, Closed, Cannot Reproduce,4,2,0,InProgress > Closed, -- > CannotReproduce, InProgress (---) > Closed (CannotReproduce) , 
MDL-5848,135, Closed, Cannot Reproduce,3,2,1,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5831,69, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5828,2534, Closed, Cannot Reproduce,3,3,1,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5824,7, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5821,70, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5807,125, Closed, Cannot Reproduce,3,3,1,InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-5806,471, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5805,80, Closed, Cannot Reproduce,3,3,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5789,142, Closed, Cannot Reproduce,5,4,0,InProgress > Closed, -- > CannotReproduce, InProgress (---) > Closed (CannotReproduce) , 
MDL-5744,7, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5740,78, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5726,87, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5718,80, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5713,115, Closed, Cannot Reproduce,2,1,0,Reopened > Closed, -- > CannotReproduce, Reopened (---) > Closed (CannotReproduce) , 
MDL-5706,81, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5668,84, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5665,0, Closed, Cannot Reproduce,0,0,, ---, , ,
MDL-5664,119, Closed, Cannot Reproduce,2,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-5652,86, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5610,90, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5609,90, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5608,91, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5568,1036, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5554,103, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5553,103, Closed, Cannot Reproduce,3,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5549,1038, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5547,1290, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5544,19, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5531,98, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5455,107, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5451,107, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5449,107, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5443,108, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5431,111, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5424,112, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5423,111, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5420,112, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5418,576, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-5398,952, Closed, Cannot Reproduce,3,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-5391,2106, Closed, Won't Fix,3,2,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-5381,112, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5361,117, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5360,118, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5359,118, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5326,120, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5319,121, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5301,122, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5240,127, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5228,618, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-5227,128, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5206,130, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5152,135, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5138,634, Closed, Cannot Reproduce,4,3,0,, ---, , 
MDL-5123,138, Closed, Fixed,3,2,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-5096,2133, Closed, Won't Fix,3,2,1,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-5094,141, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5069,15, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-5050,144, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5030,147, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5015,148, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-5009,148, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4999,0, Closed, Cannot Reproduce,0,0,, ---, , ,
MDL-4998,0, Closed, Cannot Reproduce,0,0,, ---, , ,
MDL-4973,427, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4935,159, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4932,1102, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4892,1592, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4817,183, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4784,927, Closed, Cannot Reproduce,2,2,0,InProgress > Resolved > Closed, -- > CannotReproduce, , 
MDL-4768,192, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4734,194, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4719,2230, Closed, Cannot Reproduce,3,3,3,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4706,1140, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4661,204, Closed, Cannot Reproduce,3,2,0,, ---, , 
MDL-4660,204, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4641,209, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4630,1633, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4623,1636, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4610,1159, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4598,221, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4585,222, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4560,1648, Closed, Cannot Reproduce,1,1,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4557,223, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4530,2224, Closed, Won't Fix,3,2,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-4523,237, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4519,239, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4510,735, Closed, Cannot Reproduce,2,2,1,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4486,1120, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4473,657, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4471,258, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-4467,255, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4448,264, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4443,260, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4439,2295, Closed, Cannot Reproduce,4,4,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4438,265, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4437,261, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4436,261, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4434,753, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4428,264, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4416,269, Closed, Cannot Reproduce,3,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4398,267, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4396,268, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4386,1213, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4376,272, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4371,273, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4363,262, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4356,767, Closed, Cannot Reproduce,0,0,InProgress > Open > Closed, --- > CannotReproduce, , ,
MDL-4335,280, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4327,282, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4311,2320, Closed, Cannot Reproduce,2,2,0,Developmentinprogress > Closed, -- > CannotReproduce, Developmentinprogress (---) > Closed (CannotReproduce) , 
MDL-4290,289, Closed, Fixed,3,2,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-4285,287, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-4264,783, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4261,941, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4231,2115, Closed, Cannot Reproduce,0,0,InProgress > Open > Closed, --- > CannotReproduce, , ,
MDL-4230,302, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4219,787, Closed, Cannot Reproduce,0,0,InProgress > Open > Closed, --- > CannotReproduce, , ,
MDL-4208,2342, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4172,316, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4167,317, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4154,1263, Closed, Cannot Reproduce,0,0,InProgress > Open > Closed, --- > CannotReproduce, , ,
MDL-4149,322, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4109,826, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4108,337, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4101,1759, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-4093,261, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4092,338, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4091,338, Closed, Fixed,3,2,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-4064,1621, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4058,1950, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4035,42, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4034,350, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4033,839, Closed, Won't Fix,2,2,0,InProgress > Open > Closed, --- > WontFix, , 
MDL-4028,350, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-4010,839, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-4007,1, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-4005,965, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-3999,2267, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3983,854, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3979,363, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3955,366, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3946,1973, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Readyforreview > Closed, -- > CannotReproduce, , 
MDL-3940,373, Closed, Cannot Reproduce,3,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3926,2364, Closed, Won't Fix,3,2,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-3911,376, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3889,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3888,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3887,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3880,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3879,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3878,379, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3877,379, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3875,380, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3871,382, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3856,384, Closed, Fixed,3,2,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-3845,390, Closed, Cannot Reproduce,3,3,0,Closed > Reopened > Closed, -- > CannotReproduce, , 
MDL-3843,2378, Closed, Won't Fix,2,1,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-3832,393, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3788,572, Closed, Cannot Reproduce,3,3,0,, ---, , 
MDL-3781,401, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3780,2214, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3779,2005, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3763,1306, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-3761,404, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3752,405, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3740,2398, Closed, Won't Fix,2,1,0,InProgress > Closed > Reopened > Closed, --- > CannotReproduce > WontFix, , 
MDL-3730,408, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3717,410, Closed, Fixed,1,1,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-3680,415, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3677,420, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3669,910, Closed, Cannot Reproduce,2,2,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3667,420, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3658,423, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Closed, -- > CannotReproduce, , 
MDL-3654,1597, Closed, Fixed,3,2,0,Open > Closed, --- > Fixed, Open (---) > Closed (Fixed) , 
MDL-3615,426, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3600,460, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-3556,431, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3533,429, Closed, Cannot Reproduce,1,1,0,, ---, , 
MDL-3517,435, Closed, Fixed,3,2,0,Closed > Reopened > Closed, --- > Fixed, , 
MDL-3514,435, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3482,927, Closed, Cannot Reproduce,0,0,InProgress > Open > Closed, --- > CannotReproduce, , ,
MDL-3458,878, Closed, Cannot Reproduce,1,1,0,InProgress > Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-3441,443, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3431,444, Closed, Cannot Reproduce,2,2,0,, ---, , 
MDL-3412,446, Closed, Cannot Reproduce,1,1,0,, ---, , 
